index,video_id,date_published,date_published_millis,year,month,day,duration,tags,title,views,Count,originalSentence,start,verse,valid,book,testament,bookIndex,chapterNum,verseNum,chapterStr,verseStr
532,5soQGAMa5p4,2021-11-07,1636257600000,2021,11,7,5.841,,Moving With Urgency,183,1,crown and it's in second timothy 4 7,9725.279,2 Timothy 4:7,True,2 Timothy,NEW,54,0,0,0,0
533,5soQGAMa5p4,2021-11-07,1636257600000,2021,11,7,4.721,,Moving With Urgency,183,1,and then also hebrews chapter 12 1-2,9728.399,Hebrews 12,True,Hebrews,NEW,57,12,0,12,0
534,5soQGAMa5p4,2021-11-07,1636257600000,2021,11,7,3.92,,Moving With Urgency,183,1,and uh first thessalonians chapter five,9760.8,1 Thessalonians 5,True,1 Thessalonians,NEW,51,0,0,0,0
535,5IN2NnswyQE,2021-06-11,1623384000000,2021,6,11,4.24,,Living A Life On Fire,48,1,in acts chapter nine he had an encounter,1077.76,Acts 9,True,Acts,NEW,43,9,0,9,0
536,5IN2NnswyQE,2021-06-11,1623384000000,2021,6,11,4.16,,Living A Life On Fire,48,1,and then you can look in proverbs 26 20,2008.399,Proverbs 26:20,True,Proverbs,OLD,19,26,20,26,20
537,5IN2NnswyQE,2021-06-11,1623384000000,2021,6,11,5.92,,Living A Life On Fire,48,1,acts 2 42 it says they continued,2024.32,Acts 2:42,True,Acts,NEW,43,2,42,2,42
538,5IN2NnswyQE,2021-06-11,1623384000000,2021,6,11,6.159,,Living A Life On Fire,48,1,luke 14 uh luke 4 14 the bible says this,2201.68,Luke 4:14,True,Luke,NEW,41,4,14,4,14
539,5IN2NnswyQE,2021-06-11,1623384000000,2021,6,11,4.319,,Living A Life On Fire,48,1,luke 4 was,2213.04,Luke 4,True,Luke,NEW,41,4,0,4,0
540,5IN2NnswyQE,2021-06-11,1623384000000,2021,6,11,5.039,,Living A Life On Fire,48,1,uh luke chapter nine off healed by the,2344.8,Luke 9,True,Luke,NEW,41,9,0,9,0
541,5IN2NnswyQE,2021-06-11,1623384000000,2021,6,11,4.72,,Living A Life On Fire,48,1,listen with psalms 27 verse 4 he says,2617.359,Psalms 27:4,True,Psalms,OLD,18,27,4,27,4
542,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,4.801,,Unstoppable Conference - Tuesday Night,107,1,and the bible says in isaiah 55.,271.199,Isaiah 55,True,Isaiah,OLD,22,55,0,55,0
543,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,5.281,,Unstoppable Conference - Tuesday Night,107,1,matthew chapter 6 verse 19 we're going,549.279,Matthew 6:19,True,Matthew,NEW,39,6,19,6,19
544,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,4.161,,Unstoppable Conference - Tuesday Night,107,1,john 6 27 says,938.639,John 6:27,True,John,NEW,42,6,27,6,27
545,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,3.84,,Unstoppable Conference - Tuesday Night,107,1,says in matthew 6,1122.88,Matthew 6,True,Matthew,NEW,39,6,0,6,0
546,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,7.04,,Unstoppable Conference - Tuesday Night,107,1,in second corinthians 9 6-8,1204.08,2 Corinthians 9,True,2 Corinthians,NEW,46,0,0,0,0
547,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,5.2,,Unstoppable Conference - Tuesday Night,107,1,hold on to matthew chapter six,1326.32,Matthew 6,True,Matthew,NEW,39,6,0,6,0
548,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,4.159,,Unstoppable Conference - Tuesday Night,107,1,first corinthians chapter 15.,1919.76,1 Corinthians 15,True,1 Corinthians,NEW,45,0,0,0,0
549,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,7.521,,Unstoppable Conference - Tuesday Night,107,1,glory hallelujah first corinthians 15,1923.919,1 Corinthians 15,True,1 Corinthians,NEW,45,0,0,0,0
550,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,3.921,,Unstoppable Conference - Tuesday Night,107,1,hebrews 11. how many know hebrews 11,4149.679,Hebrews 11,True,Hebrews,NEW,57,11,0,11,0
551,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,2.719,,Unstoppable Conference - Tuesday Night,107,1,get some time reading hebrews 11 is the,4153.6,Hebrews 11,True,Hebrews,NEW,57,11,0,11,0
552,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,4.16,,Unstoppable Conference - Tuesday Night,107,1,uh the book of hebrews chapter 11 you,4260.96,Hebrews 11,True,Hebrews,NEW,57,11,0,11,0
553,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,3.281,,Unstoppable Conference - Tuesday Night,107,1,go to james chapter four man i was,5420.639,James 4,True,James,NEW,58,4,0,4,0
554,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,3.68,,Unstoppable Conference - Tuesday Night,107,1,james chapter 4 verse 6 through 10 and,5463.92,James 4:6,True,James,NEW,58,4,6,4,6
555,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,2.48,,Unstoppable Conference - Tuesday Night,107,1,james chapter 4,5471.12,James 4,True,James,NEW,58,4,0,4,0
556,PhAK5-k6qPo,2020-10-13,1602561600000,2020,10,13,4.0,,Unstoppable Conference - Tuesday Night,107,1,we're still in james chapter four,6865.599,James 4,True,James,NEW,58,4,0,4,0
557,1Ex8wFF4KJw,2021-02-09,1612846800000,2021,2,9,3.84,,Revival Night with Ev. Daniel Chand,398,1,you know jeremiah 29 verse 11 that's the,3359.04,Jeremiah 29:11,True,Jeremiah,OLD,23,29,11,29,11
558,1Ex8wFF4KJw,2021-02-09,1612846800000,2021,2,9,5.92,,Revival Night with Ev. Daniel Chand,398,1,and psalm 91 says with long life,4624.88,Psalm 91,True,Psalms,OLD,18,91,0,91,0
559,1Ex8wFF4KJw,2021-02-09,1612846800000,2021,2,9,3.839,,Revival Night with Ev. Daniel Chand,398,1,matthew 23 23,7383.84,Matthew 23:23,True,Matthew,NEW,39,23,23,23,23
560,1Ex8wFF4KJw,2021-02-09,1612846800000,2021,2,9,4.32,,Revival Night with Ev. Daniel Chand,398,1,beneath we plead psalms 91 over you as,7451.44,Psalms 91,True,Psalms,OLD,18,91,0,91,0
561,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,8.88,,Perfecting Your Love Walk,53,1,let me see here second corinthians 9,892.16,2 Corinthians 9,True,2 Corinthians,NEW,46,0,0,0,0
562,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,3.599,,Perfecting Your Love Walk,53,1,first john chapter two verse one first,1374.96,1 John 2:1,True,1 John,NEW,61,0,0,0,0
563,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,6.239,,Perfecting Your Love Walk,53,1,verse 2 says this john chapter 1 2,1393.44,John 1,True,John,NEW,42,1,0,1,0
564,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,3.2,,Perfecting Your Love Walk,53,1,the bible says this romans chapter 13,1981.76,Romans 13,True,Romans,NEW,44,13,0,13,0
565,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,4.32,,Perfecting Your Love Walk,53,1,ephesians chapter five,2136.24,Ephesians 5,True,Ephesians,NEW,48,5,0,5,0
566,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,3.919,,Perfecting Your Love Walk,53,1,now swing over to hebrews chapter 1,2195.2,Hebrews 1,True,Hebrews,NEW,57,1,0,1,0
567,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,6.801,,Perfecting Your Love Walk,53,1,five hebrews 1 2 through 5,2199.119,Hebrews 1:2,True,Hebrews,NEW,57,1,2,1,2
568,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,3.28,,Perfecting Your Love Walk,53,1,hebrews chapter one verse two and the,2416.72,Hebrews 1:2,True,Hebrews,NEW,57,1,2,1,2
569,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,3.52,,Perfecting Your Love Walk,53,1,to luke chapter 11 37,2526.16,Luke 11,True,Luke,NEW,41,11,0,11,0
570,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,4.161,,Perfecting Your Love Walk,53,1,luke 11 37-54,2530.319,Luke 11,True,Luke,NEW,41,11,0,11,0
571,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,4.801,,Perfecting Your Love Walk,53,1,now we're in ephesians chapter 3 praise,2993.839,Ephesians 3,True,Ephesians,NEW,48,3,0,3,0
572,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,4.4,,Perfecting Your Love Walk,53,1,ephesians chapter 3 and let's just jump,2998.64,Ephesians 3,True,Ephesians,NEW,48,3,0,3,0
573,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,5.68,,Perfecting Your Love Walk,53,1,second timothy chapter four,3841.52,2 Timothy 4,True,2 Timothy,NEW,54,0,0,0,0
574,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,3.919,,Perfecting Your Love Walk,53,1,you know romans 8 says there's no,3881.92,Romans 8,True,Romans,NEW,44,8,0,8,0
575,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,4.159,,Perfecting Your Love Walk,53,1,i mean think about it matthew 25 is true,3903.68,Matthew 25,True,Matthew,NEW,39,25,0,25,0
576,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,3.841,,Perfecting Your Love Walk,53,1,all right second timothy chapter four,3948.319,2 Timothy 4,True,2 Timothy,NEW,54,0,0,0,0
577,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,4.401,,Perfecting Your Love Walk,53,1,galatians chapter 5,4695.199,Galatians 5,True,Galatians,NEW,47,5,0,5,0
578,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,4.0,,Perfecting Your Love Walk,53,1,not galatians romans chapter 8,5002.56,Romans 8,True,Romans,NEW,44,8,0,8,0
579,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,3.921,,Perfecting Your Love Walk,53,1,and then first kings chapter three,5050.159,1 Kings 3,True,1 Kings,OLD,10,0,0,0,0
580,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,5.119,,Perfecting Your Love Walk,53,1,loose remember first kings chapter 11,5077.12,1 Kings 11,True,1 Kings,OLD,10,0,0,0,0
581,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,6.88,,Perfecting Your Love Walk,53,1,first john 4 8 for there is no fear,5182.96,1 John 4:8,True,1 John,NEW,61,0,0,0,0
582,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,2.721,,Perfecting Your Love Walk,53,1,in the book of acts acts chapter 4 verse,5370.639,Acts 4,True,Acts,NEW,43,4,0,4,0
583,w7H-UyI3I3Y,2021-05-20,1621483200000,2021,5,20,3.121,,Perfecting Your Love Walk,53,1,first john chapter 2,5633.199,1 John 2,True,1 John,NEW,61,0,0,0,0
584,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,5.44,,Requirements of Discipleship,153,1,first corinthians 15 57 thanks be unto,189.84,1 Corinthians 15:57,True,1 Corinthians,NEW,45,0,0,0,0
585,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,3.679,,Requirements of Discipleship,153,1,second chronicles five to the it's just,2516.4,2 Chronicles 5,True,2 Chronicles,OLD,13,0,0,0,0
586,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.879,,Requirements of Discipleship,153,1,straight second chronicles 31.,2526.96,2 Chronicles 31,True,2 Chronicles,OLD,13,0,0,0,0
587,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.639,,Requirements of Discipleship,153,1,second chronicles 31 the why we can find,2992.96,2 Chronicles 31,True,2 Chronicles,OLD,13,0,0,0,0
588,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.08,,Requirements of Discipleship,153,1,but first samuel chapter 10.,3422.88,1 Samuel 10,True,1 Samuel,OLD,8,0,0,0,0
589,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,5.279,,Requirements of Discipleship,153,1,hallelujah first samuel chapter 10,3433.04,1 Samuel 10,True,1 Samuel,OLD,8,0,0,0,0
590,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.079,,Requirements of Discipleship,153,1,first samuel chapter 10 we're going to,3445.52,1 Samuel 10,True,1 Samuel,OLD,8,0,0,0,0
591,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,2.72,,Requirements of Discipleship,153,1,of acts acts chapter two and joel,4988.4,Acts 2,True,Acts,NEW,43,2,0,2,0
592,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.801,,Requirements of Discipleship,153,1,matthew 28 18. go there real quick,5163.679,Matthew 28:18,True,Matthew,NEW,39,28,18,28,18
593,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,3.599,,Requirements of Discipleship,153,1,matthew 28 18.,5166.08,Matthew 28:18,True,Matthew,NEW,39,28,18,28,18
594,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,3.6,,Requirements of Discipleship,153,1,and then mark 16 go there real quick,5361.92,Mark 16,True,Mark,NEW,40,16,0,16,0
595,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.08,,Requirements of Discipleship,153,1,mark 16 15 pretty um familiar chapters,5365.52,Mark 16:15,True,Mark,NEW,40,16,15,16,15
596,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.48,,Requirements of Discipleship,153,1,mark 16 15. this is what we do as,5369.6,Mark 16:15,True,Mark,NEW,40,16,15,16,15
597,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,3.76,,Requirements of Discipleship,153,1,to be teachable i heard mark 16 before,6356.0,Mark 16,True,Mark,NEW,40,16,0,16,0
598,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,3.44,,Requirements of Discipleship,153,1,it mark 16 until i'm laying hands on,6367.92,Mark 16,True,Mark,NEW,40,16,0,16,0
599,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.319,,Requirements of Discipleship,153,1,that's why it says matthew 6 33 seek ye,6907.92,Matthew 6:33,True,Matthew,NEW,39,6,33,6,33
600,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,3.601,,Requirements of Discipleship,153,1,it says this right here mark chapter 8,7426.159,Mark 8,True,Mark,NEW,40,8,0,8,0
601,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,5.12,,Requirements of Discipleship,153,1,mark chapter 8 verses 34,7457.76,Mark 8,True,Mark,NEW,40,8,0,8,0
602,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,5.439,,Requirements of Discipleship,153,1,all right john chapter 8 31-32,7954.8,John 8,True,John,NEW,42,8,0,8,0
603,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.0,,Requirements of Discipleship,153,1,john 8 31-32 if you're taking notes,7958.079,John 8,True,John,NEW,42,8,0,8,0
604,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,7.681,,Requirements of Discipleship,153,1,first john chapter 3 11-16,8750.319,1 John 3,True,1 John,NEW,61,0,0,0,0
605,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,6.72,,Requirements of Discipleship,153,1,first john 3 11-16,8790.16,1 John 3,True,1 John,NEW,61,0,0,0,0
606,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.64,,Requirements of Discipleship,153,1,first john 3 11-16 this is the message,8794.0,1 John 3,True,1 John,NEW,61,0,0,0,0
607,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,8.56,,Requirements of Discipleship,153,1,but look at this look in john chapter 15,9660.64,John 15,True,John,NEW,42,15,0,15,0
608,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.721,,Requirements of Discipleship,153,1,john 15 1-10 focusing on living,9665.279,John 15,True,John,NEW,42,15,0,15,0
609,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.481,,Requirements of Discipleship,153,1,going then galatians chapter five let's,9859.359,Galatians 5,True,Galatians,NEW,47,5,0,5,0
610,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,7.36,,Requirements of Discipleship,153,1,galatians chapter 5 19-26,9863.84,Galatians 5,True,Galatians,NEW,47,5,0,5,0
611,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,4.479,,Requirements of Discipleship,153,1,galatians chapter 5 19-26 how many know,9868.0,Galatians 5,True,Galatians,NEW,47,5,0,5,0
612,cj4BTkBpsnw,2021-05-30,1622347200000,2021,5,30,5.359,,Requirements of Discipleship,153,1,galatians chapter 5 19-26 it says,9892.96,Galatians 5,True,Galatians,NEW,47,5,0,5,0
613,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,6.32,,Indestructible,29,1,matthew 16,37.52,Matthew 16,True,Matthew,NEW,39,16,0,16,0
614,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,6.16,,Indestructible,29,1,uh verse 13. matthew 16,39.28,Matthew 16,True,Matthew,NEW,39,16,0,16,0
615,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,6.079,,Indestructible,29,1,this area right here matthew 16 13,50.16,Matthew 16:13,True,Matthew,NEW,39,16,13,16,13
616,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,4.64,,Indestructible,29,1,first corinthians chapter 3,968.16,1 Corinthians 3,True,1 Corinthians,NEW,45,0,0,0,0
617,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,4.0,,Indestructible,29,1,verse 10 first corinthians chapter 3,970.399,1 Corinthians 3,True,1 Corinthians,NEW,45,0,0,0,0
618,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,6.959,,Indestructible,29,1,but first corinthians chapter 3 uh verse,975.44,1 Corinthians 3,True,1 Corinthians,NEW,45,0,0,0,0
619,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,4.239,,Indestructible,29,1,hebrews chapter 6. actually let's go to,1338.32,Hebrews 6,True,Hebrews,NEW,57,6,0,6,0
620,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,3.359,,Indestructible,29,1,hebrews chapter 5.,1341.2,Hebrews 5,True,Hebrews,NEW,57,5,0,5,0
621,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,3.6,,Indestructible,29,1,hebrews chapter 5 verse 10 you guys are,1342.559,Hebrews 5:10,True,Hebrews,NEW,57,5,10,5,10
622,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,5.68,,Indestructible,29,1,uh hebrews chapter 5,1358.32,Hebrews 5,True,Hebrews,NEW,57,5,0,5,0
623,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,3.6,,Indestructible,29,1,hebrews chapter 6. the bible says this,1648.799,Hebrews 6,True,Hebrews,NEW,57,6,0,6,0
624,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,3.121,,Indestructible,29,1,always bring them to hebrews chapter six,2201.119,Hebrews 6,True,Hebrews,NEW,57,6,0,6,0
625,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,3.841,,Indestructible,29,1,according to hebrews uh chapter six is,4420.239,Hebrews 6,True,Hebrews,NEW,57,6,0,6,0
626,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,3.119,,Indestructible,29,1,matthew chapter seven,4487.6,Matthew 7,True,Matthew,NEW,39,7,0,7,0
627,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,4.96,,Indestructible,29,1,this out with matthew chapter 7 when you,4530.64,Matthew 7,True,Matthew,NEW,39,7,0,7,0
628,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,5.679,,Indestructible,29,1,get there say amen 24 matthew 7,4532.56,Matthew 7,True,Matthew,NEW,39,7,0,7,0
629,JbR35C1yLSs,2021-05-26,1622001600000,2021,5,26,5.84,,Indestructible,29,1,all right matthew chapter 7 verses 24.,4555.12,Matthew 7,True,Matthew,NEW,39,7,0,7,0
630,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,4.399,,Sunday Morning - Faith that's on Fire,106,1,raise your church up in isaiah chapter 2,24.88,Isaiah 2,True,Isaiah,OLD,22,2,0,2,0
631,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,3.92,,Sunday Morning - Faith that's on Fire,106,1,the benefits joshua 1 8,347.36,Joshua 1:8,True,Joshua,OLD,5,1,8,1,8
632,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,3.921,,Sunday Morning - Faith that's on Fire,106,1,we know the uh psalms chapter one we,349.199,Psalms 1,True,Psalms,OLD,18,1,0,1,0
633,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,6.8,,Sunday Morning - Faith that's on Fire,106,1,on your tithes and offerings uh psalms 1,932.88,Psalms 1,True,Psalms,OLD,18,1,0,1,0
634,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,5.601,,Sunday Morning - Faith that's on Fire,106,1,12 the book of psalms 112,936.079,Psalms 112,True,Psalms,OLD,18,112,0,112,0
635,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,4.401,,Sunday Morning - Faith that's on Fire,106,1,says this in isaiah chapter 1,1122.799,Isaiah 1,True,Isaiah,OLD,22,1,0,1,0
636,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,3.92,,Sunday Morning - Faith that's on Fire,106,1,so again second kings uh chapter six,1559.6,2 Kings 6,True,2 Kings,OLD,11,0,0,0,0
637,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,6.48,,Sunday Morning - Faith that's on Fire,106,1,but second kings chapter six,1575.12,2 Kings 6,True,2 Kings,OLD,11,0,0,0,0
638,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,3.52,,Sunday Morning - Faith that's on Fire,106,1,second kings chapter six and when you,1578.96,2 Kings 6,True,2 Kings,OLD,11,0,0,0,0
639,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,3.6,,Sunday Morning - Faith that's on Fire,106,1,second kings chapter six,1633.36,2 Kings 6,True,2 Kings,OLD,11,0,0,0,0
640,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,4.16,,Sunday Morning - Faith that's on Fire,106,1,you know colossians chapter 2 verse 15,2240.32,Colossians 2:15,True,Colossians,NEW,50,2,15,2,15
641,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,3.919,,Sunday Morning - Faith that's on Fire,106,1,the holy ghost isaiah chapter 2,2418.4,Isaiah 2,True,Isaiah,OLD,22,2,0,2,0
642,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,4.561,,Sunday Morning - Faith that's on Fire,106,1,isaiah chapter 2 verse 2 the bible says,2424.079,Isaiah 2:2,True,Isaiah,OLD,22,2,2,2,2
643,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,3.2,,Sunday Morning - Faith that's on Fire,106,1,you know numbers chapter 13. you don't,2606.96,Numbers 13,True,Numbers,OLD,3,13,0,13,0
644,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,4.801,,Sunday Morning - Faith that's on Fire,106,1,second kings chapter 19,2893.359,2 Kings 19,True,2 Kings,OLD,11,0,0,0,0
645,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,3.04,,Sunday Morning - Faith that's on Fire,106,1,and uh you can go to psalm chapter 2,3235.68,Psalm 2,True,Psalms,OLD,18,2,0,2,0
646,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,3.28,,Sunday Morning - Faith that's on Fire,106,1,but psalm chapter 2 verse 1 it says why,3238.72,Psalm 2:1,True,Psalms,OLD,18,2,1,2,1
647,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,4.081,,Sunday Morning - Faith that's on Fire,106,1,look at second kings chapter 6,3359.359,2 Kings 6,True,2 Kings,OLD,11,0,0,0,0
648,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,4.079,,Sunday Morning - Faith that's on Fire,106,1,second corinthians chapter 10 talking,4140.08,2 Corinthians 10,True,2 Corinthians,NEW,46,0,0,0,0
649,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,5.04,,Sunday Morning - Faith that's on Fire,106,1,second corinthians chapter 10 5-6 it,4150.319,2 Corinthians 10,True,2 Corinthians,NEW,46,0,0,0,0
650,30A6geUAruY,2021-01-10,1610254800000,2021,1,10,2.56,,Sunday Morning - Faith that's on Fire,106,1,psalms 91 verse 7 it says a thousand,4971.36,Psalms 91:7,True,Psalms,OLD,18,91,7,91,7
651,px7RMy7gl6s,2021-10-06,1633492800000,2021,10,6,3.2,,Jesus the Miracle Worker,139,1,offerings haggai chapter 1. i'm going to,350.08,Haggai 1,True,Haggai,OLD,36,1,0,1,0
652,px7RMy7gl6s,2021-10-06,1633492800000,2021,10,6,3.76,,Jesus the Miracle Worker,139,1,malachi chapter 3 that he would open up,606.24,Malachi 3,True,Malachi,OLD,38,3,0,3,0
653,px7RMy7gl6s,2021-10-06,1633492800000,2021,10,6,4.08,,Jesus the Miracle Worker,139,1,malachi chapter 3. the bible says right,616.48,Malachi 3,True,Malachi,OLD,38,3,0,3,0
654,px7RMy7gl6s,2021-10-06,1633492800000,2021,10,6,4.641,,Jesus the Miracle Worker,139,1,psalms 132 i hope we're in the right,641.519,Psalms 132,True,Psalms,OLD,18,132,0,132,0
655,px7RMy7gl6s,2021-10-06,1633492800000,2021,10,6,5.52,,Jesus the Miracle Worker,139,1,it's a joke psalms 132 watch this psalm,646.16,Psalms 132,True,Psalms,OLD,18,132,0,132,0
